trial-name,spk,train-infer,train-quality,n-samples,test-infer,test-quality,eer
trial_bjr1yjx2,Serval,embd,ABCD,880,raw,ABC,15.38
trial_bjr1yjx2,Serval,embd,ABCD,880,raw,D,28
trial_bmfhdyoi,Kaban,raw,ABC,520,embd,ABC,28.57
trial_bmfhdyoi,Kaban,raw,ABC,520,embd,D,47.06
trial_bmfhdyoi,Kaban,raw,ABC,520,mask,ABC,32.14
trial_bmfhdyoi,Kaban,raw,ABC,520,mask,D,41.18
trial_bmfhdyoi,Kaban,raw,ABC,520,raw,ABC,42.86
trial_bmfhdyoi,Kaban,raw,ABC,520,raw,D,41.18
trial_bnwac233,Kaban,embd,ABCD,1000,embd,ABC,25
trial_bnwac233,Kaban,embd,ABCD,1000,embd,D,30.43
trial_bnwac233,Kaban,embd,ABCD,1000,mask,ABC,15
trial_bnwac233,Kaban,embd,ABCD,1000,mask,D,17.39
trial_bnwac233,Kaban,embd,ABCD,1000,raw,ABC,20
trial_bnwac233,Kaban,embd,ABCD,1000,raw,D,26.09
trial_bp8vpy92,Serval,raw,AB,520,embd,ABC,29.03
trial_bp8vpy92,Serval,raw,AB,520,embd,D,50
trial_bp8vpy92,Serval,raw,AB,520,mask,ABC,22.58
trial_bp8vpy92,Serval,raw,AB,520,mask,D,41.67
trial_bp8vpy92,Serval,raw,AB,520,raw,ABC,25.81
trial_bp8vpy92,Serval,raw,AB,520,raw,D,45.83
trial_bu0wrgoq,Kaban,raw,AB,650,embd,ABC,36.84
trial_bu0wrgoq,Kaban,raw,AB,650,embd,D,35.29
trial_bu0wrgoq,Kaban,raw,AB,650,mask,ABC,31.58
trial_bu0wrgoq,Kaban,raw,AB,650,mask,D,17.65
trial_bu0wrgoq,Kaban,raw,AB,650,raw,ABC,26.32
trial_bu0wrgoq,Kaban,raw,AB,650,raw,D,17.65
trial_bu8meel0,Kaban,raw,AB,520,embd,ABC,52.38
trial_bu8meel0,Kaban,raw,AB,520,embd,D,45
trial_bu8meel0,Kaban,raw,AB,520,mask,ABC,47.62
trial_bu8meel0,Kaban,raw,AB,520,mask,D,45
trial_bu8meel0,Kaban,raw,AB,520,raw,ABC,42.86
trial_bu8meel0,Kaban,raw,AB,520,raw,D,45
trial_bu9z6u6x,Serval,embd,ABCD,520,embd,ABC,34.62
trial_bu9z6u6x,Serval,embd,ABCD,520,embd,D,45.16
trial_bu9z6u6x,Serval,embd,ABCD,520,mask,ABC,38.46
trial_bu9z6u6x,Serval,embd,ABCD,520,mask,D,45.16
trial_bu9z6u6x,Serval,embd,ABCD,520,raw,ABC,50
trial_bu9z6u6x,Serval,embd,ABCD,520,raw,D,54.84
trial_bxw434wr,Kaban,embd,ABCD,880,embd,ABC,25.93
trial_bxw434wr,Kaban,embd,ABCD,880,embd,D,35.71
trial_bxw434wr,Kaban,embd,ABCD,880,mask,ABC,22.22
trial_bxw434wr,Kaban,embd,ABCD,880,mask,D,32.14
trial_bxw434wr,Kaban,embd,ABCD,880,raw,ABC,29.63
trial_bxw434wr,Kaban,embd,ABCD,880,raw,D,32.14
trial_c36mbt63,Kaban,raw,ABC,1000,embd,ABC,31.58
trial_c36mbt63,Kaban,raw,ABC,1000,embd,D,29.17
trial_c36mbt63,Kaban,raw,ABC,1000,mask,ABC,15.79
trial_c36mbt63,Kaban,raw,ABC,1000,mask,D,20.83
trial_c36mbt63,Kaban,raw,ABC,1000,raw,ABC,10.53
trial_c36mbt63,Kaban,raw,ABC,1000,raw,D,25
trial_c3g2xovk,Kaban,embd,ABCD,880,embd,ABC,25.81
trial_c3g2xovk,Kaban,embd,ABCD,880,embd,D,28.57
trial_c3g2xovk,Kaban,embd,ABCD,880,mask,ABC,22.58
trial_c3g2xovk,Kaban,embd,ABCD,880,mask,D,21.43
trial_c3g2xovk,Kaban,embd,ABCD,880,raw,ABC,25.81
trial_c3g2xovk,Kaban,embd,ABCD,880,raw,D,21.43
trial_c5ed26bl,Kaban,raw,AB,520,embd,ABC,50
trial_c5ed26bl,Kaban,raw,AB,520,embd,D,33.33
trial_c5ed26bl,Kaban,raw,AB,520,mask,ABC,40
trial_c5ed26bl,Kaban,raw,AB,520,mask,D,44.44
trial_c5ed26bl,Kaban,raw,AB,520,raw,ABC,35
trial_c5ed26bl,Kaban,raw,AB,520,raw,D,33.33
trial_c5j06312,Serval,embd,ABCD,650,embd,ABC,30
trial_c5j06312,Serval,embd,ABCD,650,embd,D,33.33
trial_c5j06312,Serval,embd,ABCD,650,mask,ABC,26.67
trial_c5j06312,Serval,embd,ABCD,650,mask,D,29.17
trial_c5j06312,Serval,embd,ABCD,650,raw,ABC,20
trial_c5j06312,Serval,embd,ABCD,650,raw,D,41.67
trial_c5lu566c,Kaban,embd,ABCD,1000,embd,ABC,25
trial_c5lu566c,Kaban,embd,ABCD,1000,embd,D,12.5
trial_c5lu566c,Kaban,embd,ABCD,1000,mask,ABC,30
trial_c5lu566c,Kaban,embd,ABCD,1000,mask,D,18.75
trial_c5lu566c,Kaban,embd,ABCD,1000,raw,ABC,30
trial_c5lu566c,Kaban,embd,ABCD,1000,raw,D,31.25
trial_c5vrbh2j,Kaban,raw,ABC,1000,embd,ABC,29.17
trial_c5vrbh2j,Kaban,raw,ABC,1000,embd,D,40
trial_c5vrbh2j,Kaban,raw,ABC,1000,mask,ABC,16.67
trial_c5vrbh2j,Kaban,raw,ABC,1000,mask,D,13.33
trial_c5vrbh2j,Kaban,raw,ABC,1000,raw,ABC,16.67
trial_c5vrbh2j,Kaban,raw,ABC,1000,raw,D,20
trial_c6m5w5zs,Serval,raw,AB,650,embd,ABC,27.27
trial_c6m5w5zs,Serval,raw,AB,650,embd,D,48.28
trial_c6m5w5zs,Serval,raw,AB,650,mask,ABC,22.73
trial_c6m5w5zs,Serval,raw,AB,650,mask,D,37.93
trial_c6m5w5zs,Serval,raw,AB,650,raw,ABC,13.64
trial_c6m5w5zs,Serval,raw,AB,650,raw,D,41.38
trial_c70ksnq0,Serval,raw,ABC,880,embd,ABC,29.63
trial_c70ksnq0,Serval,raw,ABC,880,embd,D,31.58
trial_c70ksnq0,Serval,raw,ABC,880,mask,ABC,11.11
trial_c70ksnq0,Serval,raw,ABC,880,mask,D,15.79
trial_c70ksnq0,Serval,raw,ABC,880,raw,ABC,11.11
trial_c70ksnq0,Serval,raw,ABC,880,raw,D,21.05
trial_c8zozmn0,Kaban,embd,ABCD,880,embd,ABC,23.08
trial_c8zozmn0,Kaban,embd,ABCD,880,embd,D,30.43
trial_c8zozmn0,Kaban,embd,ABCD,880,mask,ABC,26.92
trial_c8zozmn0,Kaban,embd,ABCD,880,mask,D,26.09
trial_c8zozmn0,Kaban,embd,ABCD,880,raw,ABC,23.08
trial_c8zozmn0,Kaban,embd,ABCD,880,raw,D,34.78
trial_c9ssjptl,Kaban,embd,ABCD,650,embd,ABC,44
trial_c9ssjptl,Kaban,embd,ABCD,650,embd,D,47.83
trial_c9ssjptl,Kaban,embd,ABCD,650,mask,ABC,48
trial_c9ssjptl,Kaban,embd,ABCD,650,mask,D,34.78
trial_c9ssjptl,Kaban,embd,ABCD,650,raw,ABC,48
trial_c9ssjptl,Kaban,embd,ABCD,650,raw,D,30.43
trial_ch1laayg,Serval,raw,AB,520,embd,ABC,40.62
trial_ch1laayg,Serval,raw,AB,520,embd,D,39.13
trial_ch1laayg,Serval,raw,AB,520,mask,ABC,21.88
trial_ch1laayg,Serval,raw,AB,520,mask,D,21.74
trial_ch1laayg,Serval,raw,AB,520,raw,ABC,21.88
trial_ch1laayg,Serval,raw,AB,520,raw,D,30.43
trial_chjfrwlq,Serval,raw,ABC,1000,embd,ABC,15.79
trial_chjfrwlq,Serval,raw,ABC,1000,embd,D,23.08
trial_chjfrwlq,Serval,raw,ABC,1000,mask,ABC,15.79
trial_chjfrwlq,Serval,raw,ABC,1000,mask,D,23.08
trial_chjfrwlq,Serval,raw,ABC,1000,raw,ABC,10.53
trial_chjfrwlq,Serval,raw,ABC,1000,raw,D,19.23
trial_cl83jcji,Kaban,mask,ABCD,880,embd,ABC,34.78
trial_cl83jcji,Kaban,mask,ABCD,880,embd,D,34.78
trial_cl83jcji,Kaban,mask,ABCD,880,mask,ABC,21.74
trial_cl83jcji,Kaban,mask,ABCD,880,mask,D,34.78
trial_cl83jcji,Kaban,mask,ABCD,880,raw,ABC,26.09
trial_cl83jcji,Kaban,mask,ABCD,880,raw,D,34.78
trial_cnwk8xw6,Kaban,raw,ABC,1000,embd,ABC,24
trial_cnwk8xw6,Kaban,raw,ABC,1000,embd,D,29.17
trial_cnwk8xw6,Kaban,raw,ABC,1000,mask,ABC,12
trial_cnwk8xw6,Kaban,raw,ABC,1000,mask,D,25
trial_cnwk8xw6,Kaban,raw,ABC,1000,raw,ABC,8
trial_cnwk8xw6,Kaban,raw,ABC,1000,raw,D,20.83
trial_cs5hfjzd,Kaban,embd,ABCD,880,embd,ABC,13.64
trial_cs5hfjzd,Kaban,embd,ABCD,880,embd,D,22.73
trial_cs5hfjzd,Kaban,embd,ABCD,880,mask,ABC,18.18
trial_cs5hfjzd,Kaban,embd,ABCD,880,mask,D,18.18
trial_cs5hfjzd,Kaban,embd,ABCD,880,raw,ABC,18.18
trial_cs5hfjzd,Kaban,embd,ABCD,880,raw,D,27.27
trial_ct3hp89i,Kaban,raw,ABC,880,embd,ABC,30.43
trial_ct3hp89i,Kaban,raw,ABC,880,embd,D,36
trial_ct3hp89i,Kaban,raw,ABC,880,mask,ABC,17.39
trial_ct3hp89i,Kaban,raw,ABC,880,mask,D,24
trial_ct3hp89i,Kaban,raw,ABC,880,raw,ABC,13.04
trial_ct3hp89i,Kaban,raw,ABC,880,raw,D,24
trial_ct7ppoua,Serval,raw,ABC,520,embd,ABC,36
trial_ct7ppoua,Serval,raw,ABC,520,embd,D,50
trial_ct7ppoua,Serval,raw,ABC,520,mask,ABC,28
trial_ct7ppoua,Serval,raw,ABC,520,mask,D,29.41
trial_ct7ppoua,Serval,raw,ABC,520,raw,ABC,32
trial_ct7ppoua,Serval,raw,ABC,520,raw,D,29.41
trial_cuwvys7b,Kaban,embd,ABCD,1000,embd,ABC,33.33
trial_cuwvys7b,Kaban,embd,ABCD,1000,embd,D,20.83
trial_cuwvys7b,Kaban,embd,ABCD,1000,mask,ABC,25
trial_cuwvys7b,Kaban,embd,ABCD,1000,mask,D,25
trial_cuwvys7b,Kaban,embd,ABCD,1000,raw,ABC,29.17
trial_cuwvys7b,Kaban,embd,ABCD,1000,raw,D,25
trial_cv9yh4io,Serval,mask,ABCD,520,embd,ABC,48
trial_cv9yh4io,Serval,mask,ABCD,520,embd,D,52.63
trial_cv9yh4io,Serval,mask,ABCD,520,mask,ABC,36
trial_cv9yh4io,Serval,mask,ABCD,520,mask,D,47.37
trial_cv9yh4io,Serval,mask,ABCD,520,raw,ABC,44
trial_cv9yh4io,Serval,mask,ABCD,520,raw,D,47.37
trial_cwvrtzca,Kaban,embd,ABCD,520,embd,ABC,50
trial_cwvrtzca,Kaban,embd,ABCD,520,embd,D,48
trial_cwvrtzca,Kaban,embd,ABCD,520,mask,ABC,50
trial_cwvrtzca,Kaban,embd,ABCD,520,mask,D,44
trial_cwvrtzca,Kaban,embd,ABCD,520,raw,ABC,50
trial_cwvrtzca,Kaban,embd,ABCD,520,raw,D,48
trial_d0c6rv5s,Kaban,raw,ABC,1000,embd,ABC,26.09
trial_d0c6rv5s,Kaban,raw,ABC,1000,embd,D,35
trial_d0c6rv5s,Kaban,raw,ABC,1000,mask,ABC,17.39
trial_d0c6rv5s,Kaban,raw,ABC,1000,mask,D,30
trial_d0c6rv5s,Kaban,raw,ABC,1000,raw,ABC,8.696
trial_d0c6rv5s,Kaban,raw,ABC,1000,raw,D,20
trial_d3zpwwme,Kaban,raw,ABC,650,embd,ABC,42.42
trial_d3zpwwme,Kaban,raw,ABC,650,embd,D,29.03
trial_d3zpwwme,Kaban,raw,ABC,650,mask,ABC,27.27
trial_d3zpwwme,Kaban,raw,ABC,650,mask,D,29.03
trial_d3zpwwme,Kaban,raw,ABC,650,raw,ABC,30.3
trial_d3zpwwme,Kaban,raw,ABC,650,raw,D,41.94
trial_d70q1g4z,Kaban,mask,ABCD,880,embd,ABC,30
trial_d70q1g4z,Kaban,mask,ABCD,880,embd,D,37.04
trial_d70q1g4z,Kaban,mask,ABCD,880,mask,ABC,13.33
trial_d70q1g4z,Kaban,mask,ABCD,880,mask,D,22.22
trial_d70q1g4z,Kaban,mask,ABCD,880,raw,ABC,13.33
trial_d70q1g4z,Kaban,mask,ABCD,880,raw,D,18.52
trial_dg5hhqyb,Kaban,mask,ABCD,650,embd,ABC,37.5
trial_dg5hhqyb,Kaban,mask,ABCD,650,embd,D,48
trial_dg5hhqyb,Kaban,mask,ABCD,650,mask,ABC,29.17
trial_dg5hhqyb,Kaban,mask,ABCD,650,mask,D,28
trial_dg5hhqyb,Kaban,mask,ABCD,650,raw,ABC,37.5
trial_dg5hhqyb,Kaban,mask,ABCD,650,raw,D,32
trial_dik41dhv,Serval,mask,ABCD,880,embd,ABC,22.22
trial_dik41dhv,Serval,mask,ABCD,880,embd,D,34.48
trial_dik41dhv,Serval,mask,ABCD,880,mask,ABC,8.333
trial_dik41dhv,Serval,mask,ABCD,880,mask,D,17.24
trial_dik41dhv,Serval,mask,ABCD,880,raw,ABC,8.333
trial_dik41dhv,Serval,mask,ABCD,880,raw,D,24.14
trial_dqnyc7s9,Kaban,raw,ABC,650,embd,ABC,41.67
trial_dqnyc7s9,Kaban,raw,ABC,650,embd,D,45.45
trial_dqnyc7s9,Kaban,raw,ABC,650,mask,ABC,37.5
trial_dqnyc7s9,Kaban,raw,ABC,650,mask,D,36.36
trial_dqnyc7s9,Kaban,raw,ABC,650,raw,ABC,33.33
trial_dqnyc7s9,Kaban,raw,ABC,650,raw,D,27.27
trial_dwioeic7,Serval,mask,ABCD,1000,embd,ABC,22.58
trial_dwioeic7,Serval,mask,ABCD,1000,embd,D,35.71
trial_dwioeic7,Serval,mask,ABCD,1000,mask,ABC,16.13
trial_dwioeic7,Serval,mask,ABCD,1000,mask,D,14.29
trial_dwioeic7,Serval,mask,ABCD,1000,raw,ABC,16.13
trial_dwioeic7,Serval,mask,ABCD,1000,raw,D,25
trial_dwx0m01y,Serval,embd,ABCD,520,embd,ABC,43.48
trial_dwx0m01y,Serval,embd,ABCD,520,embd,D,41.18
trial_dwx0m01y,Serval,embd,ABCD,520,mask,ABC,26.09
trial_dwx0m01y,Serval,embd,ABCD,520,mask,D,47.06
trial_dwx0m01y,Serval,embd,ABCD,520,raw,ABC,39.13
trial_dwx0m01y,Serval,embd,ABCD,520,raw,D,35.29
trial_dyd2mbjm,Kaban,raw,AB,650,embd,ABC,26.92
trial_dyd2mbjm,Kaban,raw,AB,650,embd,D,40.91
trial_dyd2mbjm,Kaban,raw,AB,650,mask,ABC,19.23
trial_dyd2mbjm,Kaban,raw,AB,650,mask,D,31.82
trial_dyd2mbjm,Kaban,raw,AB,650,raw,ABC,19.23
trial_dyd2mbjm,Kaban,raw,AB,650,raw,D,40.91
trial_dzqjy1ig,Serval,mask,ABCD,650,embd,ABC,29.03
trial_dzqjy1ig,Serval,mask,ABCD,650,embd,D,42.31
trial_dzqjy1ig,Serval,mask,ABCD,650,mask,ABC,16.13
trial_dzqjy1ig,Serval,mask,ABCD,650,mask,D,34.62
trial_dzqjy1ig,Serval,mask,ABCD,650,raw,ABC,19.35
trial_dzqjy1ig,Serval,mask,ABCD,650,raw,D,34.62
trial_e06ro1kq,Serval,embd,ABCD,880,embd,ABC,20
trial_e06ro1kq,Serval,embd,ABCD,880,embd,D,17.24
trial_e06ro1kq,Serval,embd,ABCD,880,mask,ABC,16
trial_e06ro1kq,Serval,embd,ABCD,880,mask,D,17.24
trial_e06ro1kq,Serval,embd,ABCD,880,raw,ABC,16
trial_e06ro1kq,Serval,embd,ABCD,880,raw,D,27.59
trial_e1hr7ryf,Kaban,mask,ABCD,880,embd,ABC,24
trial_e1hr7ryf,Kaban,mask,ABCD,880,embd,D,35.71
trial_e1hr7ryf,Kaban,mask,ABCD,880,mask,ABC,16
trial_e1hr7ryf,Kaban,mask,ABCD,880,mask,D,28.57
trial_e1hr7ryf,Kaban,mask,ABCD,880,raw,ABC,20
trial_e1hr7ryf,Kaban,mask,ABCD,880,raw,D,35.71
trial_e1wobmev,Kaban,raw,ABC,880,embd,ABC,30.43
trial_e1wobmev,Kaban,raw,ABC,880,embd,D,40
trial_e1wobmev,Kaban,raw,ABC,880,mask,ABC,17.39
trial_e1wobmev,Kaban,raw,ABC,880,mask,D,26.67
trial_e1wobmev,Kaban,raw,ABC,880,raw,ABC,13.04
trial_e1wobmev,Kaban,raw,ABC,880,raw,D,13.33
trial_e228mycy,Kaban,raw,ABC,1000,embd,ABC,32.14
trial_e228mycy,Kaban,raw,ABC,1000,embd,D,33.33
trial_e228mycy,Kaban,raw,ABC,1000,mask,ABC,7.143
trial_e228mycy,Kaban,raw,ABC,1000,mask,D,20
trial_e228mycy,Kaban,raw,ABC,1000,raw,ABC,10.71
trial_e228mycy,Kaban,raw,ABC,1000,raw,D,20
trial_e2ehiaic,Kaban,embd,ABCD,880,embd,ABC,36.36
trial_e2ehiaic,Kaban,embd,ABCD,880,embd,D,26.32
trial_e2ehiaic,Kaban,embd,ABCD,880,mask,ABC,27.27
trial_e2ehiaic,Kaban,embd,ABCD,880,mask,D,26.32
trial_e2ehiaic,Kaban,embd,ABCD,880,raw,ABC,22.73
trial_e2ehiaic,Kaban,embd,ABCD,880,raw,D,31.58
trial_e33i27s0,Serval,raw,ABC,880,embd,ABC,25
trial_e33i27s0,Serval,raw,ABC,880,embd,D,33.33
trial_e33i27s0,Serval,raw,ABC,880,mask,ABC,10.71
trial_e33i27s0,Serval,raw,ABC,880,mask,D,19.05
trial_e33i27s0,Serval,raw,ABC,880,raw,ABC,10.71
trial_e33i27s0,Serval,raw,ABC,880,raw,D,19.05
trial_e37rhbn7,Serval,embd,ABCD,520,embd,ABC,34.38
trial_e37rhbn7,Serval,embd,ABCD,520,embd,D,39.29
trial_e37rhbn7,Serval,embd,ABCD,520,mask,ABC,43.75
trial_e37rhbn7,Serval,embd,ABCD,520,mask,D,42.86
trial_e37rhbn7,Serval,embd,ABCD,520,raw,ABC,43.75
trial_e37rhbn7,Serval,embd,ABCD,520,raw,D,50
trial_e5odqwi7,Serval,raw,AB,650,embd,ABC,36.11
trial_e5odqwi7,Serval,raw,AB,650,embd,D,39.13
trial_e5odqwi7,Serval,raw,AB,650,mask,ABC,27.78
trial_e5odqwi7,Serval,raw,AB,650,mask,D,26.09
trial_e5odqwi7,Serval,raw,AB,650,raw,ABC,19.44
trial_e5odqwi7,Serval,raw,AB,650,raw,D,30.43
trial_e62r9bl3,Serval,mask,ABCD,880,embd,ABC,17.14
trial_e62r9bl3,Serval,mask,ABCD,880,embd,D,23.81
trial_e62r9bl3,Serval,mask,ABCD,880,mask,ABC,14.29
trial_e62r9bl3,Serval,mask,ABCD,880,mask,D,19.05
trial_e62r9bl3,Serval,mask,ABCD,880,raw,ABC,14.29
trial_e62r9bl3,Serval,mask,ABCD,880,raw,D,28.57
trial_eb3voic9,Kaban,raw,ABC,880,embd,ABC,25
trial_eb3voic9,Kaban,raw,ABC,880,embd,D,31.58
trial_eb3voic9,Kaban,raw,ABC,880,mask,ABC,20
trial_eb3voic9,Kaban,raw,ABC,880,mask,D,21.05
trial_eb3voic9,Kaban,raw,ABC,880,raw,ABC,15
trial_eb3voic9,Kaban,raw,ABC,880,raw,D,26.32
trial_efm37ds7,Serval,raw,ABC,650,embd,ABC,32
trial_efm37ds7,Serval,raw,ABC,650,embd,D,28.57
trial_efm37ds7,Serval,raw,ABC,650,mask,ABC,24
trial_efm37ds7,Serval,raw,ABC,650,mask,D,23.81
trial_efm37ds7,Serval,raw,ABC,650,raw,ABC,20
trial_efm37ds7,Serval,raw,ABC,650,raw,D,23.81
trial_eg3zl8h5,Kaban,raw,ABC,880,embd,ABC,21.88
trial_eg3zl8h5,Kaban,raw,ABC,880,embd,D,50
trial_eg3zl8h5,Kaban,raw,ABC,880,mask,ABC,18.75
trial_eg3zl8h5,Kaban,raw,ABC,880,mask,D,31.25
trial_eg3zl8h5,Kaban,raw,ABC,880,raw,ABC,15.62
trial_eg3zl8h5,Kaban,raw,ABC,880,raw,D,18.75
trial_eif4ffis,Kaban,raw,ABC,1000,embd,ABC,26.67
trial_eif4ffis,Kaban,raw,ABC,1000,embd,D,45
trial_eif4ffis,Kaban,raw,ABC,1000,mask,ABC,20
trial_eif4ffis,Kaban,raw,ABC,1000,mask,D,25
trial_eif4ffis,Kaban,raw,ABC,1000,raw,ABC,13.33
trial_eif4ffis,Kaban,raw,ABC,1000,raw,D,25
trial_en1tdzx2,Serval,raw,ABC,880,embd,ABC,16.13
trial_en1tdzx2,Serval,raw,ABC,880,embd,D,17.65
trial_en1tdzx2,Serval,raw,ABC,880,mask,ABC,12.9
trial_en1tdzx2,Serval,raw,ABC,880,mask,D,17.65
trial_en1tdzx2,Serval,raw,ABC,880,raw,ABC,9.677
trial_en1tdzx2,Serval,raw,ABC,880,raw,D,23.53
trial_ennoh16q,Kaban,embd,ABCD,650,embd,ABC,32.14
trial_ennoh16q,Kaban,embd,ABCD,650,embd,D,40
trial_ennoh16q,Kaban,embd,ABCD,650,mask,ABC,28.57
trial_ennoh16q,Kaban,embd,ABCD,650,mask,D,35
trial_ennoh16q,Kaban,embd,ABCD,650,raw,ABC,32.14
trial_ennoh16q,Kaban,embd,ABCD,650,raw,D,40
trial_esmonkx1,Serval,mask,ABCD,880,embd,ABC,29.41
trial_esmonkx1,Serval,mask,ABCD,880,embd,D,20
trial_esmonkx1,Serval,mask,ABCD,880,mask,ABC,17.65
trial_esmonkx1,Serval,mask,ABCD,880,mask,D,12
trial_esmonkx1,Serval,mask,ABCD,880,raw,ABC,14.71
trial_esmonkx1,Serval,mask,ABCD,880,raw,D,24
trial_f11d5x65,Kaban,raw,AB,650,embd,ABC,37.5
trial_f11d5x65,Kaban,raw,AB,650,embd,D,43.48
trial_f11d5x65,Kaban,raw,AB,650,mask,ABC,25
trial_f11d5x65,Kaban,raw,AB,650,mask,D,39.13
trial_f11d5x65,Kaban,raw,AB,650,raw,ABC,21.88
trial_f11d5x65,Kaban,raw,AB,650,raw,D,39.13
trial_f2vh224r,Serval,raw,ABC,520,embd,ABC,30
trial_f2vh224r,Serval,raw,ABC,520,embd,D,44
trial_f2vh224r,Serval,raw,ABC,520,mask,ABC,30
trial_f2vh224r,Serval,raw,ABC,520,mask,D,24
trial_f2vh224r,Serval,raw,ABC,520,raw,ABC,30
trial_f2vh224r,Serval,raw,ABC,520,raw,D,40
trial_fdts4dbp,Serval,raw,ABC,1000,embd,ABC,24
trial_fdts4dbp,Serval,raw,ABC,1000,embd,D,24
trial_fdts4dbp,Serval,raw,ABC,1000,mask,ABC,16
trial_fdts4dbp,Serval,raw,ABC,1000,mask,D,24
trial_fdts4dbp,Serval,raw,ABC,1000,raw,ABC,8
trial_fdts4dbp,Serval,raw,ABC,1000,raw,D,20
trial_fj5sbe22,Kaban,raw,ABC,650,embd,ABC,45.83
trial_fj5sbe22,Kaban,raw,ABC,650,embd,D,45.45
trial_fj5sbe22,Kaban,raw,ABC,650,mask,ABC,33.33
trial_fj5sbe22,Kaban,raw,ABC,650,mask,D,36.36
trial_fj5sbe22,Kaban,raw,ABC,650,raw,ABC,25
trial_fj5sbe22,Kaban,raw,ABC,650,raw,D,36.36
trial_fpg8wi4x,Serval,mask,ABCD,1000,embd,ABC,12.5
trial_fpg8wi4x,Serval,mask,ABCD,1000,embd,D,25
trial_fpg8wi4x,Serval,mask,ABCD,1000,mask,ABC,6.25
trial_fpg8wi4x,Serval,mask,ABCD,1000,mask,D,16.67
trial_fpg8wi4x,Serval,mask,ABCD,1000,raw,ABC,9.375
trial_fpg8wi4x,Serval,mask,ABCD,1000,raw,D,16.67
trial_fpj6alw8,Serval,mask,ABCD,880,embd,ABC,25
trial_fpj6alw8,Serval,mask,ABCD,880,embd,D,29.03
trial_fpj6alw8,Serval,mask,ABCD,880,mask,ABC,16.67
trial_fpj6alw8,Serval,mask,ABCD,880,mask,D,16.13
trial_fpj6alw8,Serval,mask,ABCD,880,raw,ABC,16.67
trial_fpj6alw8,Serval,mask,ABCD,880,raw,D,19.35
trial_fqdg1t10,Serval,mask,ABCD,1000,embd,ABC,16.67
trial_fqdg1t10,Serval,mask,ABCD,1000,embd,D,25
trial_fqdg1t10,Serval,mask,ABCD,1000,mask,ABC,16.67
trial_fqdg1t10,Serval,mask,ABCD,1000,mask,D,14.29
trial_fqdg1t10,Serval,mask,ABCD,1000,raw,ABC,12.5
trial_fqdg1t10,Serval,mask,ABCD,1000,raw,D,21.43
trial_fta4ibur,Serval,embd,ABCD,880,embd,ABC,12.12
trial_fta4ibur,Serval,embd,ABCD,880,embd,D,19.05
trial_fta4ibur,Serval,embd,ABCD,880,mask,ABC,12.12
trial_fta4ibur,Serval,embd,ABCD,880,mask,D,23.81
trial_fta4ibur,Serval,embd,ABCD,880,raw,ABC,15.15
trial_fta4ibur,Serval,embd,ABCD,880,raw,D,33.33
trial_fvfrdskc,Serval,raw,AB,650,embd,ABC,28.95
trial_fvfrdskc,Serval,raw,AB,650,embd,D,30
trial_fvfrdskc,Serval,raw,AB,650,mask,ABC,26.32
trial_fvfrdskc,Serval,raw,AB,650,mask,D,26.67
trial_fvfrdskc,Serval,raw,AB,650,raw,ABC,18.42
trial_fvfrdskc,Serval,raw,AB,650,raw,D,23.33
trial_fzuxgru9,Serval,mask,ABCD,1000,embd,ABC,20.83
trial_fzuxgru9,Serval,mask,ABCD,1000,embd,D,41.18
trial_fzuxgru9,Serval,mask,ABCD,1000,mask,ABC,12.5
trial_fzuxgru9,Serval,mask,ABCD,1000,mask,D,11.76
trial_fzuxgru9,Serval,mask,ABCD,1000,raw,ABC,12.5
trial_fzuxgru9,Serval,mask,ABCD,1000,raw,D,23.53
trial_g1hq7hz6,Serval,mask,ABCD,650,embd,ABC,33.33
trial_g1hq7hz6,Serval,mask,ABCD,650,embd,D,38.1
trial_g1hq7hz6,Serval,mask,ABCD,650,mask,ABC,25.93
trial_g1hq7hz6,Serval,mask,ABCD,650,mask,D,28.57
trial_g1hq7hz6,Serval,mask,ABCD,650,raw,ABC,18.52
trial_g1hq7hz6,Serval,mask,ABCD,650,raw,D,42.86
trial_g4gfs5ro,Serval,raw,AB,650,embd,ABC,40
trial_g4gfs5ro,Serval,raw,AB,650,embd,D,46.43
trial_g4gfs5ro,Serval,raw,AB,650,mask,ABC,23.33
trial_g4gfs5ro,Serval,raw,AB,650,mask,D,39.29
trial_g4gfs5ro,Serval,raw,AB,650,raw,ABC,16.67
trial_g4gfs5ro,Serval,raw,AB,650,raw,D,32.14
trial_g56umzmx,Serval,embd,ABCD,880,embd,ABC,20.83
trial_g56umzmx,Serval,embd,ABCD,880,embd,D,20
trial_g56umzmx,Serval,embd,ABCD,880,mask,ABC,16.67
trial_g56umzmx,Serval,embd,ABCD,880,mask,D,20
trial_g56umzmx,Serval,embd,ABCD,880,raw,ABC,12.5
trial_g56umzmx,Serval,embd,ABCD,880,raw,D,20
trial_g6f2on1h,Kaban,raw,ABC,650,embd,ABC,35
trial_g6f2on1h,Kaban,raw,ABC,650,embd,D,32.14
trial_g6f2on1h,Kaban,raw,ABC,650,mask,ABC,20
trial_g6f2on1h,Kaban,raw,ABC,650,mask,D,35.71
trial_g6f2on1h,Kaban,raw,ABC,650,raw,ABC,25
trial_g6f2on1h,Kaban,raw,ABC,650,raw,D,28.57
trial_gdhb497s,Serval,mask,ABCD,1000,embd,ABC,11.76
